"Frequency (Hz)","Absolute Amplitude (a.u.)"
1.265625000E3,4.292105160E0
1.267089844E3,2.251739262E0
1.268554688E3,4.889102446E0
1.270019531E3,4.276671499E0
1.271484375E3,2.359999522E0
1.272949219E3,2.327165435E0
1.274414062E3,1.363566926E0
1.275878906E3,1.809918008E0
1.277343750E3,2.095441415E0
1.278808594E3,2.192081835E0
1.280273438E3,3.448614233E0
1.281738281E3,5.989708474E-1
1.283203125E3,1.482781640E0
1.284667969E3,1.954307983E0
1.286132812E3,1.803499992E0
1.287597656E3,2.617903820E0
1.289062500E3,3.167270552E0
1.290527344E3,8.498411531E-1
1.291992188E3,1.436782374E0
1.293457031E3,1.374303427E0
1.294921875E3,6.663162933E-1
1.296386719E3,4.064655824E-1
1.297851562E3,7.158700522E-1
1.299316406E3,2.325785221E0
1.300781250E3,2.027862832E0
1.302246094E3,1.523547585E0
1.303710938E3,1.946569333E0
1.305175781E3,3.369955883E-1
1.306640625E3,1.305431057E0
1.308105469E3,2.260795703E0
1.309570312E3,2.115590473E0
1.311035156E3,3.092566490E-1
1.312500000E3,2.000913467E0
1.313964844E3,1.654015785E0
1.315429688E3,1.093074357E0
1.316894531E3,1.522562887E0
1.318359375E3,1.146789985E0
1.319824219E3,1.108869129E0
1.321289062E3,6.723213199E-1
1.322753906E3,2.458441108E0
1.324218750E3,2.480451708E0
1.325683594E3,3.173489990E0
1.327148438E3,5.815465421E-1
1.328613281E3,7.323092401E-1
1.330078125E3,1.214203578E0
1.331542969E3,9.367997135E-1
1.333007812E3,1.435512777E0
1.334472656E3,1.656258137E0
1.335937500E3,1.272392991E0
1.337402344E3,2.152894870E0
1.338867188E3,1.307301326E0
1.340332031E3,7.270566537E-1
1.341796875E3,1.936810887E0
1.343261719E3,1.653233525E0
1.344726562E3,2.327191179E0
1.346191406E3,1.925930877E0
1.347656250E3,5.547730988E-1
1.349121094E3,2.005630158E0
1.350585938E3,7.994970452E-1
1.352050781E3,1.972304757E0
1.353515625E3,1.626455709E0
1.354980469E3,8.546876467E-1
1.356445312E3,8.686229200E-1
1.357910156E3,1.027168675E0
1.359375000E3,1.493084401E0
1.360839844E3,1.090585592E0
1.362304688E3,4.739681289E0
1.363769531E3,4.120988937E0
1.365234375E3,6.534916650E0
1.366699219E3,8.037830233E0
1.368164062E3,4.629740159E0
1.369628906E3,2.217151602E1
1.371093750E3,1.536541393E1
1.372558594E3,1.647654090E1
1.374023438E3,2.576101147E1
1.375488281E3,6.251115772E1
1.376953125E3,4.870548456E1
1.378417969E3,2.294205023E1
1.379882812E3,3.429831444E1
1.381347656E3,9.601329639E0
1.382812500E3,1.003274355E1
1.384277344E3,5.439531578E0
1.385742188E3,5.388141730E0
1.387207031E3,5.381979471E0
1.388671875E3,2.393711464E0
1.390136719E3,3.413717898E0
1.391601562E3,1.555660138E0
1.393066406E3,1.236737319E0
1.394531250E3,6.165516732E-1
1.395996094E3,1.386686607E0
1.397460938E3,3.695624057E0
1.398925781E3,2.265494643E0
1.400390625E3,1.577820880E0
1.401855469E3,3.550107891E0
1.403320312E3,2.513553393E0
1.404785156E3,1.498872388E0
1.406250000E3,1.964175461E0
1.407714844E3,1.289190835E0
1.409179688E3,2.516785090E0
1.410644531E3,1.367553426E0
1.412109375E3,1.502569630E0
1.413574219E3,2.412558660E0
1.415039062E3,3.454916374E-1
1.416503906E3,2.899105663E-1
1.417968750E3,5.684837661E-1
1.419433594E3,2.993068682E-1
1.420898438E3,1.008748251E0
1.422363281E3,1.690873726E0
1.423828125E3,1.416017989E0
1.425292969E3,3.467988611E0
1.426757812E3,3.354526844E-1
1.428222656E3,1.536846097E0
1.429687500E3,2.679001753E0
1.431152344E3,5.215974555E0
1.432617188E3,4.247664483E0
1.434082031E3,1.800111136E0
1.435546875E3,2.961633239E0
1.437011719E3,1.514346514E0
1.438476562E3,1.391840099E0
1.439941406E3,1.106312039E0
1.441406250E3,4.027042569E-1
1.442871094E3,1.073949150E0
1.444335938E3,2.658772060E0
1.445800781E3,2.420237824E-1
1.447265625E3,2.225677549E0
1.448730469E3,3.165924884E0
1.450195312E3,2.063666242E0
1.451660156E3,1.064567626E0
1.453125000E3,1.639522581E0
1.454589844E3,2.182227275E0
1.456054688E3,3.302094460E0
1.457519531E3,2.218252324E0
1.458984375E3,2.690456247E0
1.460449219E3,6.445240958E-1
1.461914062E3,1.342711234E0
1.463378906E3,1.141967660E0
1.464843750E3,1.151529383E0
1.466308594E3,1.887820531E0
1.467773438E3,3.599176782E0
1.469238281E3,3.060280867E0
1.470703125E3,3.639292440E0
1.472167969E3,2.874700876E-1
1.473632812E3,2.201279310E0
1.475097656E3,2.332966226E-1
1.476562500E3,1.135843726E0
1.478027344E3,2.243373030E0
1.479492188E3,7.225500853E-1
1.480957031E3,1.685187932E0
1.482421875E3,3.536112926E0
1.483886719E3,2.448897644E0
1.485351562E3,1.375595135E0
1.486816406E3,2.209302261E0
1.488281250E3,1.261381225E0
1.489746094E3,1.820329651E0
1.491210938E3,8.152268218E-1
1.492675781E3,4.011905669E0
1.494140625E3,2.778402584E0
1.495605469E3,1.921428066E0
1.497070312E3,2.305465573E0
1.498535156E3,3.200099585E0
1.500000000E3,1.103612253E0
1.501464844E3,1.736331561E0
1.502929688E3,6.846769412E-1
1.504394531E3,2.588092366E0
1.505859375E3,2.771463659E0
1.507324219E3,2.922597598E0
1.508789062E3,1.637154215E0
1.510253906E3,1.661607355E0
1.511718750E3,1.094031153E0
1.513183594E3,1.527394941E0
1.514648438E3,1.289139673E0
1.516113281E3,2.740306956E0
1.517578125E3,1.154892133E0
1.519042969E3,5.225811749E-1
1.520507812E3,1.127718266E0
1.521972656E3,1.927245022E0
1.523437500E3,1.050022167E0
1.524902344E3,1.762973470E0
1.526367188E3,6.739198209E-1
1.527832031E3,2.023234238E0
1.529296875E3,2.693942650E0
1.530761719E3,2.834831089E0
1.532226562E3,7.477876226E-1
1.533691406E3,1.895217025E0
1.535156250E3,1.704400552E0
1.536621094E3,1.784169479E0
1.538085938E3,2.017523033E0
1.539550781E3,5.410643650E-1
1.541015625E3,7.871080156E-1
1.542480469E3,5.833040250E-1
1.543945312E3,1.617218999E0
1.545410156E3,1.179821571E0
1.546875000E3,1.318909424E0
1.548339844E3,9.290292775E-1
1.549804688E3,5.553320051E-1
1.551269531E3,4.360886363E-1
1.552734375E3,1.401437637E0
1.554199219E3,1.506317345E0
1.555664062E3,1.793932253E0
1.557128906E3,1.225070732E0
1.558593750E3,8.500054971E-1
1.560058594E3,3.932102731E-1
1.561523438E3,1.714135203E0
1.562988281E3,6.821680492E-1
1.564453125E3,2.855154296E-1
1.565917969E3,2.581215425E0
1.567382812E3,3.571054736E-1
1.568847656E3,1.175797984E0
1.570312500E3,5.814386325E-1
1.571777344E3,1.029894656E0
1.573242188E3,7.359272614E-1
1.574707031E3,1.908411057E0
1.576171875E3,2.035306321E0
1.577636719E3,1.343988463E0
1.579101562E3,1.158938042E0
1.580566406E3,1.326344206E0
1.582031250E3,2.478451737E0
1.583496094E3,3.291275353E0
1.584960938E3,1.074658518E0
1.586425781E3,1.213715298E0
1.587890625E3,1.296216871E0
1.589355469E3,2.778856529E0
1.590820312E3,1.000158597E0
1.592285156E3,1.457332684E0
1.593750000E3,2.621232888E0
1.595214844E3,2.678700233E0
1.596679688E3,3.812676166E0
1.598144531E3,2.461504255E0
1.599609375E3,1.981247623E0
1.601074219E3,1.483919742E0
1.602539062E3,1.618372316E0
1.604003906E3,1.820825834E0
1.605468750E3,3.599718946E0
1.606933594E3,2.943689421E0
1.608398438E3,8.998845117E-1
1.609863281E3,1.270802767E0
1.611328125E3,9.296335230E-1
1.612792969E3,3.024292095E0
1.614257812E3,1.606176706E0
1.615722656E3,1.395479873E0
1.617187500E3,2.193946037E0
1.618652344E3,1.655610575E0
1.620117188E3,1.423400108E0
1.621582031E3,8.901996159E-1
1.623046875E3,1.419020556E0
1.624511719E3,2.605482507E0
1.625976562E3,5.495792889E-1
1.627441406E3,2.531926955E0
1.628906250E3,1.680557202E0
1.630371094E3,2.087416811E0
1.631835938E3,1.258263014E0
1.633300781E3,2.158902158E0
1.634765625E3,1.746290274E0
1.636230469E3,1.083560535E0
1.637695312E3,2.846762008E0
1.639160156E3,1.868871350E0
1.640625000E3,1.535160183E0
1.642089844E3,4.173296297E0
1.643554688E3,2.111214250E0
1.645019531E3,2.091050677E0
1.646484375E3,3.781250152E0
1.647949219E3,2.669360511E0
1.649414062E3,9.643860579E-1
1.650878906E3,3.010042924E0
1.652343750E3,2.309422562E0
1.653808594E3,3.441770818E0
1.655273438E3,3.046748500E0
1.656738281E3,4.407058864E-1
1.658203125E3,1.239729539E0
1.659667969E3,2.098620793E0
1.661132812E3,1.001291676E0
1.662597656E3,1.439777349E0
1.664062500E3,1.646501027E0
1.665527344E3,2.279740514E0
1.666992188E3,2.897471768E0
1.668457031E3,3.706932826E-1
1.669921875E3,1.114432876E0
1.671386719E3,3.360865797E-1
1.672851562E3,6.242537145E-1
1.674316406E3,6.202418392E-1
1.675781250E3,6.658091938E-1
1.677246094E3,1.709172619E0
1.678710938E3,2.573040641E0
1.680175781E3,1.549201481E0
1.681640625E3,4.567662346E-1
1.683105469E3,1.399250206E0
1.684570312E3,1.278464824E0
1.686035156E3,1.119527641E0
1.687500000E3,2.589156994E0
1.688964844E3,1.582425938E0
1.690429688E3,1.101701468E0
1.691894531E3,7.742351236E-1
1.693359375E3,6.105014661E-1
1.694824219E3,1.901625236E0
1.696289062E3,2.255255756E0
1.697753906E3,1.165933915E0
1.699218750E3,6.946413944E-1
1.700683594E3,9.391917966E-1
1.702148438E3,1.588686932E0
1.703613281E3,1.301499200E0
1.705078125E3,1.617964058E0
1.706542969E3,1.651430094E0
1.708007812E3,9.847814489E-1
1.709472656E3,1.348484525E0
1.710937500E3,6.250704555E-1
1.712402344E3,9.725707708E-1
1.713867188E3,5.331293517E-1
1.715332031E3,8.632310881E-1
1.716796875E3,5.744847533E-1
1.718261719E3,1.120288719E0
1.719726562E3,1.131802137E0
1.721191406E3,5.860184334E-1
1.722656250E3,1.626125888E0
1.724121094E3,1.238336745E0
1.725585938E3,6.673742259E-1
1.727050781E3,8.864047009E-1
1.728515625E3,2.259980168E0
1.729980469E3,7.428069616E-1
1.731445312E3,1.401324118E0
1.732910156E3,1.462403852E0
1.734375000E3,3.559088715E0
1.735839844E3,2.041880322E0
1.737304688E3,2.257976436E0
1.738769531E3,1.950629697E0
1.740234375E3,2.678152850E0
1.741699219E3,3.379261914E0
1.743164062E3,2.455659415E0
1.744628906E3,4.411970347E-1
1.746093750E3,1.463069018E0
1.747558594E3,4.010103359E0
1.749023438E3,1.877780023E0
1.750488281E3,2.461906006E0
1.751953125E3,1.354913103E0
1.753417969E3,8.365119281E-1
1.754882812E3,9.070357899E-1
1.756347656E3,8.704095405E-1
1.757812500E3,9.083351422E-1
1.759277344E3,1.189663542E0
1.760742188E3,1.692496080E0
1.762207031E3,7.031894100E-1
1.763671875E3,1.112218788E0
1.765136719E3,3.399363755E-1
1.766601562E3,1.504178114E0
1.768066406E3,2.582812544E-1
1.769531250E3,2.601759732E0
1.770996094E3,1.178745886E0
1.772460938E3,1.762037475E0
1.773925781E3,2.600944764E0
1.775390625E3,1.976576548E0
1.776855469E3,2.289942897E0
1.778320312E3,1.200918562E0
1.779785156E3,7.019245686E-1
1.781250000E3,2.293565834E0
1.782714844E3,2.563357524E0
1.784179688E3,9.853078315E-1
1.785644531E3,9.935771235E-1
1.787109375E3,2.903940364E0
1.788574219E3,7.709805231E-1
1.790039062E3,1.459645936E0
1.791503906E3,2.025904695E-1
1.792968750E3,1.685705285E0
1.794433594E3,5.852129097E-1
1.795898438E3,1.901366825E0
1.797363281E3,1.486923071E0
1.798828125E3,2.246977534E0
1.800292969E3,4.584245066E0
1.801757812E3,3.214926892E0
1.803222656E3,2.982477635E0
1.804687500E3,1.242026893E0
1.806152344E3,1.036009110E0
1.807617188E3,1.145752722E0
1.809082031E3,2.172555534E0
1.810546875E3,3.417037947E0
1.812011719E3,1.671478742E0
1.813476562E3,1.241703295E0
1.814941406E3,2.348053758E0
1.816406250E3,1.879337466E0
1.817871094E3,1.390131951E0
1.819335938E3,1.766911395E0
1.820800781E3,2.537654710E0
1.822265625E3,1.633516807E0
1.823730469E3,2.298781944E0
1.825195312E3,1.958114257E0
1.826660156E3,2.745425914E0
1.828125000E3,5.243537391E-1
1.829589844E3,1.994578589E0
1.831054688E3,1.676962873E0
1.832519531E3,1.633508305E0
1.833984375E3,6.858061850E-1
1.835449219E3,1.068009358E0
1.836914062E3,2.234167804E0
1.838378906E3,7.669854090E-1
1.839843750E3,1.749675492E0
1.841308594E3,2.451955140E0
1.842773438E3,7.688679533E-1
1.844238281E3,1.237888471E0
1.845703125E3,3.353473711E-1
1.847167969E3,1.575390277E0
1.848632812E3,1.073124250E0
1.850097656E3,2.186020955E0
1.851562500E3,2.840256766E0
1.853027344E3,1.849308895E0
1.854492188E3,1.587481972E0
1.855957031E3,2.413332896E0
1.857421875E3,2.471868770E0
1.858886719E3,6.133200975E-1
1.860351562E3,2.278495995E0
1.861816406E3,1.711515206E0
1.863281250E3,8.011931800E-1
1.864746094E3,1.675967948E0
1.866210938E3,8.950625243E-1
1.867675781E3,9.514032992E-1
1.869140625E3,1.735144502E0
1.870605469E3,1.880889111E0
1.872070312E3,1.643838480E0
1.873535156E3,1.037266444E0
1.875000000E3,1.878637402E0
1.876464844E3,2.930795464E0
1.877929688E3,2.796155654E0
1.879394531E3,1.727333055E0
1.880859375E3,1.639738362E0
1.882324219E3,1.102667410E0
1.883789062E3,2.093700020E0
1.885253906E3,2.858217718E0
1.886718750E3,1.656821721E0
1.888183594E3,2.816201407E0
1.889648438E3,2.402549562E0
1.891113281E3,2.582370556E0
1.892578125E3,1.128943649E0
1.894042969E3,3.764249564E0
1.895507812E3,1.174278817E0
1.896972656E3,5.932608313E-1
1.898437500E3,7.648286419E-1
1.899902344E3,8.109116632E-1
1.901367188E3,1.446294010E0
1.902832031E3,2.895352682E0
1.904296875E3,3.312624235E0
1.905761719E3,1.729912668E0
1.907226562E3,1.655316622E0
1.908691406E3,2.545718174E0
1.910156250E3,2.344934302E0
1.911621094E3,5.325041772E-1
1.913085938E3,3.292870914E0
1.914550781E3,1.381674763E0
1.916015625E3,2.194701600E0
1.917480469E3,1.204800575E0
1.918945312E3,2.618275696E0
1.920410156E3,1.162681628E0
1.921875000E3,2.016650085E0
1.923339844E3,2.893849562E0
1.924804688E3,2.740062046E0
1.926269531E3,2.512885882E0
1.927734375E3,3.173269878E0
1.929199219E3,3.157056342E0
1.930664062E3,1.693739131E0
1.932128906E3,3.463355779E0
1.933593750E3,1.781677349E0
1.935058594E3,2.133109095E0
1.936523438E3,3.131718978E0
1.937988281E3,1.341524231E0
1.939453125E3,9.409204968E-1
1.940917969E3,2.178140332E0
1.942382812E3,1.695463460E0
1.943847656E3,7.231632230E-1
1.945312500E3,9.379417078E-1
1.946777344E3,9.818797957E-1
1.948242188E3,1.861936614E0
1.949707031E3,1.086963475E0
1.951171875E3,8.463263708E-1
1.952636719E3,2.366861113E0
1.954101562E3,1.224921804E0
1.955566406E3,2.276023130E0
1.957031250E3,1.542604091E0
1.958496094E3,1.437854919E0
1.959960938E3,1.900274279E0
1.961425781E3,1.008843916E0
1.962890625E3,2.352386808E0
1.964355469E3,2.160763693E0
1.965820312E3,2.277960830E0
1.967285156E3,2.069428644E0
1.968750000E3,1.869075154E0
1.970214844E3,2.787151584E0
1.971679688E3,3.776939605E0
1.973144531E3,1.787433455E0
1.974609375E3,2.240624871E0
1.976074219E3,4.010658832E0
1.977539062E3,1.692868826E0
1.979003906E3,1.919189289E0
1.980468750E3,3.015125337E0
1.981933594E3,2.877360198E0
1.983398438E3,8.416769646E-1
1.984863281E3,3.776871489E0
1.986328125E3,3.342842323E0
1.987792969E3,5.070279299E0
1.989257812E3,2.136776796E0
1.990722656E3,2.862235413E0
1.992187500E3,3.089785896E0
1.993652344E3,5.381907588E0
1.995117188E3,6.127364490E0
1.996582031E3,4.717146016E0
1.998046875E3,5.015754296E0
1.999511719E3,4.831713776E0
2.000976562E3,3.862530977E0
2.002441406E3,2.267431776E0
2.003906250E3,5.070340533E0
2.005371094E3,3.907848146E0
2.006835938E3,4.772602248E0
2.008300781E3,4.316287223E0
2.009765625E3,5.978632991E0
2.011230469E3,5.355205601E0
2.012695312E3,7.955586232E0
2.014160156E3,6.689135697E0
2.015625000E3,6.138042340E0
2.017089844E3,5.975283890E0
2.018554688E3,6.223630757E0
2.020019531E3,7.213216381E0
2.021484375E3,8.356530688E0
2.022949219E3,7.992720778E0
2.024414062E3,7.503512177E0
2.025878906E3,1.049144939E1
2.027343750E3,1.012651020E1
2.028808594E3,1.500225313E1
2.030273438E3,1.590130924E1
2.031738281E3,3.641688055E1
2.033203125E3,3.633392766E1
2.034667969E3,4.175433082E1
2.036132812E3,7.003295163E1
2.037597656E3,7.812461470E1
2.039062500E3,7.115726318E1
2.040527344E3,6.168892247E1
2.041992188E3,1.442268894E2
2.043457031E3,1.456887881E2
2.044921875E3,1.091221530E2
2.046386719E3,2.272875702E2
2.047851562E3,1.162025276E2
2.049316406E3,2.011901961E2
2.050781250E3,9.937019282E1
2.052246094E3,4.550108441E1
2.053710938E3,3.722029998E1
2.055175781E3,1.720047713E1
2.056640625E3,1.601205282E1
2.058105469E3,9.705634844E0
2.059570312E3,1.072885631E1
2.061035156E3,1.025654911E1
2.062500000E3,7.998012088E0
2.063964844E3,7.915169385E0
2.065429688E3,6.007832924E0
2.066894531E3,4.365891050E0
2.068359375E3,5.849636873E0
2.069824219E3,5.927678595E0
2.071289062E3,6.093094243E0
2.072753906E3,4.739287716E0
2.074218750E3,4.410935495E0
2.075683594E3,5.106825331E0
2.077148438E3,4.981489705E0
2.078613281E3,5.006797498E0
2.080078125E3,4.497697158E0
2.081542969E3,4.332625962E0
2.083007812E3,2.620813584E0
2.084472656E3,3.910112439E0
2.085937500E3,2.673275442E0
2.087402344E3,2.622554021E0
2.088867188E3,4.182819281E0
2.090332031E3,2.526128779E0
2.091796875E3,3.027846988E0
2.093261719E3,1.289050746E0
2.094726562E3,3.412030874E0
2.096191406E3,2.643820235E0
2.097656250E3,2.984704642E0
2.099121094E3,3.510085008E0
2.100585938E3,2.656077181E0
2.102050781E3,3.910354419E0
2.103515625E3,3.328515573E0
2.104980469E3,3.010282683E0
2.106445312E3,2.287466238E0
2.107910156E3,2.536373889E0
2.109375000E3,2.805054754E0
2.110839844E3,2.706385967E0
2.112304688E3,3.062361160E0
2.113769531E3,2.881368829E0
2.115234375E3,2.307790430E0
2.116699219E3,2.564820473E0
2.118164062E3,1.784789601E0
2.119628906E3,2.237886470E0
2.121093750E3,2.906516791E0
2.122558594E3,1.782994683E0
2.124023438E3,5.974839594E-1
2.125488281E3,2.239850840E0
2.126953125E3,2.300334476E0
2.128417969E3,1.348168635E0
2.129882812E3,1.430592517E0
2.131347656E3,1.771366332E0
2.132812500E3,9.763299145E-1
2.134277344E3,1.387245384E0
2.135742188E3,1.306808015E0
2.137207031E3,7.970108490E-1
2.138671875E3,1.335977827E0
2.140136719E3,2.337081859E0
2.141601562E3,8.756389721E-1
2.143066406E3,6.499086793E-1
2.144531250E3,1.278693674E0
2.145996094E3,7.139521896E-1
2.147460938E3,1.357879405E0
2.148925781E3,1.164859462E0
2.150390625E3,1.466409306E0
2.151855469E3,1.643678913E0
2.153320312E3,1.378299721E0
2.154785156E3,1.881411442E0
2.156250000E3,9.622339500E-1
2.157714844E3,1.670831087E0
2.159179688E3,9.992777805E-1
2.160644531E3,1.671792170E0
2.162109375E3,1.421358618E0
2.163574219E3,1.606609776E0
2.165039062E3,2.170016974E0
2.166503906E3,2.273231687E0
2.167968750E3,7.432782310E-1
2.169433594E3,1.345576147E0
2.170898438E3,3.408421626E-1
2.172363281E3,9.792577374E-1
2.173828125E3,7.886444576E-1
2.175292969E3,3.337784617E-1
2.176757812E3,1.475180790E0
2.178222656E3,1.340327363E0
2.179687500E3,3.129383568E0
2.181152344E3,8.808727055E-1
2.182617188E3,1.359864572E0
2.184082031E3,1.630861764E0
2.185546875E3,2.259180922E0
2.187011719E3,1.533948603E0
2.188476562E3,2.026130080E0
2.189941406E3,2.311766934E0
2.191406250E3,9.777286538E-1
2.192871094E3,1.164866377E0
2.194335938E3,1.408183969E0
2.195800781E3,1.138283155E0
2.197265625E3,7.610655081E-1
2.198730469E3,2.051697330E0
2.200195312E3,2.611076917E0
2.201660156E3,7.692522340E-1
2.203125000E3,1.050205676E0
2.204589844E3,4.306438507E-1
2.206054688E3,2.960284851E0
2.207519531E3,1.963559377E0
2.208984375E3,3.278214600E-1
2.210449219E3,7.642224533E-1
2.211914062E3,2.149284016E0
2.213378906E3,1.297283131E0
2.214843750E3,5.909871469E-1
2.216308594E3,1.241174093E0
2.217773438E3,4.228124825E-1
2.219238281E3,8.149890361E-1
2.220703125E3,2.861085873E-1
2.222167969E3,1.220153160E0
2.223632812E3,1.742509202E0
2.225097656E3,1.490391506E0
2.226562500E3,8.695664475E-1
2.228027344E3,1.702736519E0
2.229492188E3,1.599973117E0
2.230957031E3,2.908092647E-1
2.232421875E3,8.968158591E-1
2.233886719E3,7.806199783E-1
2.235351562E3,5.836667645E-1
2.236816406E3,8.581276142E-1
2.238281250E3,1.611528401E0
2.239746094E3,8.599073450E-1
2.241210938E3,7.591585025E-1
2.242675781E3,1.757247033E0
2.244140625E3,1.144049283E0
2.245605469E3,2.817751114E0
2.247070312E3,1.409795403E0
2.248535156E3,4.657102690E-1
2.250000000E3,2.470755830E0
2.251464844E3,1.279378674E0
2.252929688E3,2.810452796E0
2.254394531E3,2.032593676E0
2.255859375E3,3.691535153E-1
2.257324219E3,2.582034884E0
2.258789062E3,2.309103297E0
2.260253906E3,2.423208902E0
2.261718750E3,2.779327862E0
2.263183594E3,1.141742975E0
2.264648438E3,1.717068638E0
2.266113281E3,1.774635170E0
2.267578125E3,3.285083018E0
2.269042969E3,5.234741191E-1
2.270507812E3,2.130951772E0
2.271972656E3,3.891196475E0
2.273437500E3,7.670020178E-1
2.274902344E3,1.101436066E0
2.276367188E3,1.920263042E0
2.277832031E3,1.176600347E0
2.279296875E3,9.705024256E-1
2.280761719E3,3.133741179E0
2.282226562E3,1.141348941E0
2.283691406E3,1.885621574E0
2.285156250E3,1.514283230E0
2.286621094E3,9.075345076E-1
2.288085938E3,1.951580629E0
2.289550781E3,2.780805965E0
2.291015625E3,9.695942138E-1
2.292480469E3,9.352095378E-1
2.293945312E3,2.216168403E0
2.295410156E3,1.546303669E0
2.296875000E3,1.101021103E0
2.298339844E3,2.564016713E0
2.299804688E3,1.324387464E0
2.301269531E3,2.288940931E0
2.302734375E3,8.625247352E-1
2.304199219E3,1.011054016E0
2.305664062E3,1.265338757E0
2.307128906E3,3.408133063E-1
2.308593750E3,1.713881452E0
2.310058594E3,4.609261950E-1
2.311523438E3,1.360953581E0
2.312988281E3,1.030163998E0
2.314453125E3,1.888163479E0
2.315917969E3,1.285688296E0
2.317382812E3,3.059097968E-1
2.318847656E3,4.419472192E-1
2.320312500E3,2.196713914E-1
2.321777344E3,1.376558896E0
2.323242188E3,1.402377822E0
2.324707031E3,1.815427484E0
2.326171875E3,2.366034677E0
2.327636719E3,1.111751709E0
2.329101562E3,7.574684479E-1
2.330566406E3,1.946482951E0
2.332031250E3,2.407190094E0
2.333496094E3,8.255264456E-1
2.334960938E3,3.405659491E-1
2.336425781E3,9.791758220E-1
2.337890625E3,1.672595279E0
2.339355469E3,9.819057353E-1
2.340820312E3,1.916890255E-1
