"Frequency (Hz)","Absolute Amplitude (a.u.)"
1.261230469E3,3.087981641E0
1.262695312E3,3.922271952E0
1.264160156E3,6.687994889E0
1.265625000E3,2.551807351E0
1.267089844E3,2.596120642E0
1.268554688E3,2.397806574E0
1.270019531E3,2.191655741E0
1.271484375E3,2.939515079E0
1.272949219E3,6.749690883E0
1.274414062E3,6.472584655E0
1.275878906E3,9.042430492E-1
1.277343750E3,3.061205763E0
1.278808594E3,3.622295989E0
1.280273438E3,3.282450951E0
1.281738281E3,3.246131237E0
1.283203125E3,3.593906884E0
1.284667969E3,1.204392381E0
1.286132812E3,1.774846468E0
1.287597656E3,5.336122875E0
1.289062500E3,3.459850034E0
1.290527344E3,5.375765528E0
1.291992188E3,4.917044504E0
1.293457031E3,4.837830659E0
1.294921875E3,2.030691210E0
1.296386719E3,4.431804471E-1
1.297851562E3,3.397142988E0
1.299316406E3,4.127799791E0
1.300781250E3,4.340286391E0
1.302246094E3,6.759765246E0
1.303710938E3,4.326857762E0
1.305175781E3,2.649995023E0
1.306640625E3,6.240568241E0
1.308105469E3,8.754989230E-1
1.309570312E3,3.323159152E0
1.311035156E3,4.525835336E0
1.312500000E3,4.520524639E0
1.313964844E3,6.257501026E0
1.315429688E3,4.935107751E0
1.316894531E3,1.962174584E0
1.318359375E3,2.310464382E0
1.319824219E3,5.550362626E0
1.321289062E3,5.202594434E0
1.322753906E3,1.366823914E0
1.324218750E3,5.746991725E0
1.325683594E3,2.338766819E0
1.327148438E3,7.453163162E0
1.328613281E3,6.492073247E0
1.330078125E3,1.342270684E0
1.331542969E3,6.227793805E0
1.333007812E3,7.218702782E-1
1.334472656E3,6.407430895E0
1.335937500E3,1.660849999E0
1.337402344E3,4.533424600E0
1.338867188E3,1.811350026E0
1.340332031E3,4.121504380E0
1.341796875E3,6.336210919E-1
1.343261719E3,3.603065052E0
1.344726562E3,5.900032606E0
1.346191406E3,4.842293964E0
1.347656250E3,2.502564699E0
1.349121094E3,3.079160310E0
1.350585938E3,4.798903636E0
1.352050781E3,3.851338246E0
1.353515625E3,4.021782922E0
1.354980469E3,2.046079195E0
1.356445312E3,4.308582101E0
1.357910156E3,1.183683851E1
1.359375000E3,1.278220660E0
1.360839844E3,4.906069194E0
1.362304688E3,3.355621598E0
1.363769531E3,4.908951031E0
1.365234375E3,4.842755910E0
1.366699219E3,6.054855134E0
1.368164062E3,6.438210254E0
1.369628906E3,4.726869899E0
1.371093750E3,1.130063632E0
1.372558594E3,4.953200760E0
1.374023438E3,5.107271794E0
1.375488281E3,8.078303234E-1
1.376953125E3,5.823461558E0
1.378417969E3,4.732864739E0
1.379882812E3,1.275821608E0
1.381347656E3,8.088798850E0
1.382812500E3,6.565614687E-1
1.384277344E3,1.363792607E0
1.385742188E3,4.895955767E0
1.387207031E3,9.898156876E0
1.388671875E3,2.097507025E0
1.390136719E3,4.147499973E0
1.391601562E3,6.341427812E0
1.393066406E3,4.935267491E0
1.394531250E3,2.925052612E0
1.395996094E3,5.464225437E0
1.397460938E3,7.058099648E0
1.398925781E3,2.106368825E0
1.400390625E3,7.519869129E0
1.401855469E3,4.106438247E0
1.403320312E3,1.429137935E0
1.404785156E3,8.044147074E0
1.406250000E3,4.511953848E0
1.407714844E3,1.756473005E0
1.409179688E3,7.772029873E-1
1.410644531E3,7.173357425E0
1.412109375E3,8.134142375E0
1.413574219E3,1.640456530E0
1.415039062E3,7.351950563E0
1.416503906E3,6.164526526E0
1.417968750E3,5.505896544E0
1.419433594E3,3.691477227E0
1.420898438E3,3.648872888E0
1.422363281E3,6.377141873E0
1.423828125E3,1.061588426E1
1.425292969E3,7.381114729E0
1.426757812E3,8.271269042E0
1.428222656E3,3.959328126E0
1.429687500E3,3.510625530E0
1.431152344E3,2.109542878E0
1.432617188E3,5.355411415E0
1.434082031E3,6.657847888E0
1.435546875E3,1.443329045E1
1.437011719E3,2.376867546E1
1.438476562E3,2.543363283E1
1.439941406E3,2.408599271E1
1.441406250E3,3.164321721E1
1.442871094E3,2.112742358E1
1.444335938E3,3.263657342E0
1.445800781E3,1.078161853E1
1.447265625E3,8.570275952E0
1.448730469E3,7.568481561E0
1.450195312E3,1.851445252E0
1.451660156E3,1.025837308E1
1.453125000E3,1.326231464E0
1.454589844E3,1.509364701E0
1.456054688E3,4.565496959E0
1.457519531E3,4.537551022E0
1.458984375E3,3.252630355E0
1.460449219E3,5.918635207E0
1.461914062E3,8.761138355E0
1.463378906E3,2.665655617E0
1.464843750E3,6.325716377E0
1.466308594E3,3.660721645E0
1.467773438E3,6.526804738E0
1.469238281E3,4.381192578E0
1.470703125E3,9.201658700E0
1.472167969E3,5.403265013E-1
1.473632812E3,1.552080040E0
1.475097656E3,6.588878843E0
1.476562500E3,2.882742034E0
1.478027344E3,1.133560368E0
1.479492188E3,5.341180931E0
1.480957031E3,5.571676109E0
1.482421875E3,8.878449421E0
1.483886719E3,1.307090238E0
1.485351562E3,7.254382820E0
1.486816406E3,1.522330794E0
1.488281250E3,4.044969725E0
1.489746094E3,1.180645058E0
1.491210938E3,8.956371715E0
1.492675781E3,5.701098307E0
1.494140625E3,3.633108009E0
1.495605469E3,3.390462514E0
1.497070312E3,4.381028128E0
1.498535156E3,2.491784152E0
1.500000000E3,5.728381095E0
1.501464844E3,1.772646837E0
1.502929688E3,2.443264743E0
1.504394531E3,6.313233554E0
1.505859375E3,3.017047728E0
1.507324219E3,2.918797888E0
1.508789062E3,4.918796550E0
1.510253906E3,4.985378218E0
1.511718750E3,8.044544816E0
1.513183594E3,3.498131040E0
1.514648438E3,4.562303273E0
1.516113281E3,2.300449788E0
1.517578125E3,1.959035559E0
1.519042969E3,3.266640619E0
1.520507812E3,4.824582092E0
1.521972656E3,7.255260209E0
1.523437500E3,2.656295132E0
1.524902344E3,6.255557794E0
1.526367188E3,5.831138994E0
1.527832031E3,1.510902995E1
1.529296875E3,5.589706218E0
1.530761719E3,8.972830590E0
1.532226562E3,3.459754302E0
1.533691406E3,7.748456537E0
1.535156250E3,5.887457171E-1
1.536621094E3,3.062918376E0
1.538085938E3,4.246948381E0
1.539550781E3,3.352940361E0
1.541015625E3,3.781185916E0
1.542480469E3,6.127138958E0
1.543945312E3,2.238059440E0
1.545410156E3,6.375379806E0
1.546875000E3,7.717920976E0
1.548339844E3,1.767544924E0
1.549804688E3,2.182426853E0
1.551269531E3,2.479556924E0
1.552734375E3,3.937951976E0
1.554199219E3,5.261511107E0
1.555664062E3,4.230154477E0
1.557128906E3,5.159056165E0
1.558593750E3,2.834960668E0
1.560058594E3,5.188623693E0
1.561523438E3,5.523823359E0
1.562988281E3,1.263727945E0
1.564453125E3,3.569053041E0
1.565917969E3,2.475051626E0
1.567382812E3,5.948051436E0
1.568847656E3,3.989782116E-1
1.570312500E3,9.097664971E0
1.571777344E3,7.155572686E0
1.573242188E3,2.878233997E0
1.574707031E3,4.378062541E0
1.576171875E3,7.635683491E0
1.577636719E3,6.195813671E-1
1.579101562E3,6.882186269E0
1.580566406E3,1.793398043E0
1.582031250E3,3.075828200E0
1.583496094E3,1.822938447E0
1.584960938E3,4.185442509E0
1.586425781E3,1.925664544E0
1.587890625E3,8.182803123E0
1.589355469E3,5.038159322E0
1.590820312E3,5.533111004E0
1.592285156E3,3.184257868E0
1.593750000E3,4.781168750E0
1.595214844E3,7.315062798E0
1.596679688E3,6.126116924E0
1.598144531E3,8.752838518E0
1.599609375E3,2.620944161E0
1.601074219E3,8.832006285E0
1.602539062E3,5.801821359E0
1.604003906E3,5.098238544E0
1.605468750E3,5.092184205E0
1.606933594E3,9.433477323E0
1.608398438E3,1.866036062E0
1.609863281E3,4.806527481E0
1.611328125E3,1.520553141E0
1.612792969E3,7.891129792E0
1.614257812E3,2.670536785E0
1.615722656E3,3.232603043E0
1.617187500E3,8.609630104E0
1.618652344E3,8.919208539E0
1.620117188E3,1.103587576E0
1.621582031E3,5.188781238E0
1.623046875E3,5.890205610E-1
1.624511719E3,7.003979252E0
1.625976562E3,5.860767228E0
1.627441406E3,1.086508474E1
1.628906250E3,2.517235422E0
1.630371094E3,7.632159638E0
1.631835938E3,4.708057448E0
1.633300781E3,2.255053964E0
1.634765625E3,6.541429934E0
1.636230469E3,6.571967030E0
1.637695312E3,5.740376466E0
1.639160156E3,5.401967876E0
1.640625000E3,5.117781005E0
1.642089844E3,6.178760014E0
1.643554688E3,5.128290743E0
1.645019531E3,5.643536867E-1
1.646484375E3,5.121424800E0
1.647949219E3,2.789220707E0
1.649414062E3,8.897579820E0
1.650878906E3,2.427785655E0
1.652343750E3,1.822848130E1
1.653808594E3,2.515798310E1
1.655273438E3,2.739217346E1
1.656738281E3,1.912729580E1
1.658203125E3,6.196926839E0
1.659667969E3,6.861037558E0
1.661132812E3,3.398009006E0
1.662597656E3,3.038858494E0
1.664062500E3,3.361047008E0
1.665527344E3,2.465672091E0
1.666992188E3,2.591011571E0
1.668457031E3,4.322656913E0
1.669921875E3,8.727758919E0
1.671386719E3,1.972510581E0
1.672851562E3,4.070341263E0
1.674316406E3,2.313926025E0
1.675781250E3,3.867694926E0
1.677246094E3,4.362216856E0
1.678710938E3,7.646949082E0
1.680175781E3,2.332741386E0
1.681640625E3,8.249069519E0
1.683105469E3,3.018042791E0
1.684570312E3,7.697391941E0
1.686035156E3,1.510971734E1
1.687500000E3,4.670821516E0
1.688964844E3,1.466350924E1
1.690429688E3,6.898629017E0
1.691894531E3,2.360923042E1
1.693359375E3,1.950442409E1
1.694824219E3,2.150092384E1
1.696289062E3,2.061493020E1
1.697753906E3,2.242906875E1
1.699218750E3,7.426880638E1
1.700683594E3,7.936630005E1
1.702148438E3,3.325045546E1
1.703613281E3,1.364803444E1
1.705078125E3,1.681961563E1
1.706542969E3,1.060914294E1
1.708007812E3,4.928405514E0
1.709472656E3,9.356344012E0
1.710937500E3,1.131910595E1
1.712402344E3,6.365224223E0
1.713867188E3,1.160078258E1
1.715332031E3,1.732678936E0
1.716796875E3,4.494889009E0
1.718261719E3,2.402996989E0
1.719726562E3,4.560528344E0
1.721191406E3,5.052641504E0
1.722656250E3,4.054083040E0
1.724121094E3,2.293809812E0
1.725585938E3,5.518729096E0
1.727050781E3,3.152967850E0
1.728515625E3,4.615837500E0
1.729980469E3,3.119264804E0
1.731445312E3,3.590223119E0
1.732910156E3,3.463010176E0
1.734375000E3,6.164629960E0
1.735839844E3,4.518937775E0
1.737304688E3,8.210074940E0
1.738769531E3,4.661204571E0
1.740234375E3,2.097517929E0
1.741699219E3,3.063012625E0
1.743164062E3,3.880824153E0
1.744628906E3,1.912372987E0
1.746093750E3,5.988916035E0
1.747558594E3,5.853064977E0
1.749023438E3,5.900111074E0
1.750488281E3,6.437662481E0
1.751953125E3,7.201835742E0
1.753417969E3,4.046410377E0
1.754882812E3,2.986536208E0
1.756347656E3,3.507012528E0
1.757812500E3,4.534282954E0
1.759277344E3,5.591315535E0
1.760742188E3,3.275614458E0
1.762207031E3,3.981877274E0
1.763671875E3,3.942005292E0
1.765136719E3,6.779501190E0
1.766601562E3,5.182041034E0
1.768066406E3,2.145355393E0
1.769531250E3,4.810688346E0
1.770996094E3,9.103492261E0
1.772460938E3,5.659478413E0
1.773925781E3,2.250921748E0
1.775390625E3,7.071997686E0
1.776855469E3,9.248666068E0
1.778320312E3,3.273683561E0
1.779785156E3,2.666967470E0
1.781250000E3,5.298928427E0
1.782714844E3,2.817227978E0
1.784179688E3,2.273914058E0
1.785644531E3,7.291823764E0
1.787109375E3,5.793487001E0
1.788574219E3,6.505835334E0
1.790039062E3,5.439962341E0
1.791503906E3,4.972653936E0
1.792968750E3,2.391804026E0
1.794433594E3,3.187515416E0
1.795898438E3,3.732653561E0
1.797363281E3,6.232645100E0
1.798828125E3,5.599485258E0
1.800292969E3,5.441992816E0
1.801757812E3,5.024204685E0
1.803222656E3,4.971204749E0
1.804687500E3,6.408452294E-1
1.806152344E3,4.847208362E0
1.807617188E3,3.258010261E0
1.809082031E3,3.303904075E0
1.810546875E3,4.467124942E0
1.812011719E3,4.559634067E0
1.813476562E3,4.933113361E0
1.814941406E3,2.629667378E0
1.816406250E3,5.385269718E0
1.817871094E3,4.850912010E0
1.819335938E3,4.262877675E0
1.820800781E3,2.792394459E0
1.822265625E3,6.857556823E0
1.823730469E3,3.569893291E0
1.825195312E3,6.784141003E0
1.826660156E3,2.559623953E0
1.828125000E3,6.916287426E0
1.829589844E3,3.770210569E0
1.831054688E3,2.847898898E0
1.832519531E3,5.343189195E0
1.833984375E3,6.318915871E0
1.835449219E3,5.051590416E0
1.836914062E3,1.883149566E0
1.838378906E3,5.355156993E0
1.839843750E3,4.509527853E0
1.841308594E3,4.054663793E0
1.842773438E3,7.216869431E0
1.844238281E3,4.411369150E0
1.845703125E3,6.782761140E0
1.847167969E3,4.591068113E0
1.848632812E3,6.400228297E0
1.850097656E3,3.288817088E0
1.851562500E3,5.414652214E0
1.853027344E3,2.820471779E0
1.854492188E3,5.073613971E0
1.855957031E3,3.503416564E0
1.857421875E3,7.034724463E0
1.858886719E3,6.511722671E0
1.860351562E3,5.543051644E0
1.861816406E3,2.361736856E0
1.863281250E3,1.358012455E0
1.864746094E3,4.861295966E0
1.866210938E3,5.816020323E0
1.867675781E3,1.062339299E1
1.869140625E3,4.372373006E0
1.870605469E3,5.539815226E0
1.872070312E3,2.278391958E0
1.873535156E3,6.969337950E0
1.875000000E3,5.609973979E0
1.876464844E3,6.559225127E0
1.877929688E3,5.884845534E0
1.879394531E3,6.723039769E0
1.880859375E3,4.484231954E0
1.882324219E3,3.765114685E0
1.883789062E3,4.777636138E0
1.885253906E3,7.252758058E0
1.886718750E3,6.299559677E0
1.888183594E3,8.460926080E0
1.889648438E3,5.104891956E0
1.891113281E3,7.522182406E0
1.892578125E3,5.264976819E0
1.894042969E3,6.018574913E0
1.895507812E3,1.284161235E0
1.896972656E3,5.019140396E0
1.898437500E3,6.475255255E0
1.899902344E3,7.313963925E0
1.901367188E3,6.616746920E0
1.902832031E3,5.737106507E0
1.904296875E3,3.966376474E0
1.905761719E3,6.318505160E0
1.907226562E3,4.139930011E0
1.908691406E3,1.848858421E0
1.910156250E3,6.615696450E0
1.911621094E3,3.290536025E0
1.913085938E3,8.184872273E0
1.914550781E3,3.048137080E0
1.916015625E3,7.611952096E0
1.917480469E3,5.844781386E0
1.918945312E3,8.575335418E0
1.920410156E3,3.295158491E0
1.921875000E3,5.624859182E0
1.923339844E3,2.901447228E0
1.924804688E3,1.110546357E1
1.926269531E3,3.234370602E0
1.927734375E3,9.262350313E0
1.929199219E3,7.295935114E0
1.930664062E3,7.992365589E0
1.932128906E3,1.901995900E0
1.933593750E3,8.731925004E0
1.935058594E3,2.369483284E0
1.936523438E3,1.011231399E1
1.937988281E3,2.293958044E0
1.939453125E3,1.061726547E1
1.940917969E3,3.882400815E0
1.942382812E3,6.312807012E0
1.943847656E3,5.635007029E0
1.945312500E3,8.881180340E0
1.946777344E3,5.158689575E0
1.948242188E3,8.176345243E0
1.949707031E3,1.177302822E1
1.951171875E3,6.313642254E0
1.952636719E3,1.072786584E1
1.954101562E3,5.819120847E0
1.955566406E3,1.111612383E1
1.957031250E3,4.866399230E0
1.958496094E3,1.897907866E1
1.959960938E3,1.913479331E0
1.961425781E3,1.744549514E1
1.962890625E3,1.042631650E1
1.964355469E3,1.274893453E1
1.965820312E3,8.657918226E0
1.967285156E3,3.248084542E1
1.968750000E3,2.013911392E1
1.970214844E3,3.704905283E1
1.971679688E3,7.335335903E1
1.973144531E3,6.276632105E1
1.974609375E3,3.359000276E1
1.976074219E3,5.065131090E1
1.977539062E3,1.156386639E2
1.979003906E3,1.447602639E2
1.980468750E3,9.415567372E1
1.981933594E3,9.398404459E0
1.983398438E3,4.645169647E1
1.984863281E3,2.812161264E1
1.986328125E3,1.903578188E1
1.987792969E3,1.218905408E1
1.989257812E3,2.472467001E1
1.990722656E3,6.334363621E0
1.992187500E3,2.106294847E1
1.993652344E3,1.112539192E1
1.995117188E3,8.953220728E0
1.996582031E3,6.284832101E0
1.998046875E3,1.528987556E1
1.999511719E3,7.023641482E0
2.000976562E3,1.602000582E1
2.002441406E3,1.107289164E1
2.003906250E3,7.077085046E0
2.005371094E3,7.268710423E0
2.006835938E3,8.128685369E0
2.008300781E3,1.450936321E1
2.009765625E3,4.030061314E0
2.011230469E3,1.494358109E1
2.012695312E3,4.427645808E0
2.014160156E3,1.108917391E1
2.015625000E3,8.280151387E0
2.017089844E3,9.063203655E0
2.018554688E3,4.969368538E0
2.020019531E3,1.009292664E1
2.021484375E3,3.609036524E0
2.022949219E3,1.018102932E1
2.024414062E3,4.771158591E0
2.025878906E3,9.423341063E0
2.027343750E3,2.989858772E0
2.028808594E3,1.172968018E1
2.030273438E3,3.448171375E0
2.031738281E3,9.307049547E0
2.033203125E3,5.660987220E0
2.034667969E3,7.345553395E0
2.036132812E3,5.227620691E0
2.037597656E3,7.973402296E0
2.039062500E3,6.100129884E0
2.040527344E3,8.224888865E0
2.041992188E3,6.893681535E0
2.043457031E3,1.047174117E1
2.044921875E3,1.102452415E1
2.046386719E3,8.688223077E0
2.047851562E3,6.432073698E0
2.049316406E3,5.882522191E0
2.050781250E3,8.846985098E0
2.052246094E3,6.713764752E0
2.053710938E3,1.110503932E1
2.055175781E3,6.110837949E0
2.056640625E3,9.338184715E0
2.058105469E3,2.164436757E0
2.059570312E3,8.100135230E0
2.061035156E3,5.352250805E0
2.062500000E3,1.045522656E1
2.063964844E3,4.446598252E0
2.065429688E3,8.460505753E0
2.066894531E3,5.961943329E0
2.068359375E3,1.203184955E1
2.069824219E3,5.878886531E0
2.071289062E3,9.564797676E0
2.072753906E3,4.122861034E0
2.074218750E3,8.839498380E0
2.075683594E3,7.402966975E0
2.077148438E3,9.470700867E0
2.078613281E3,6.039598333E0
2.080078125E3,7.323771538E0
2.081542969E3,7.555369628E0
2.083007812E3,1.020830933E1
2.084472656E3,9.026412063E0
2.085937500E3,9.401334735E0
2.087402344E3,7.135439603E0
2.088867188E3,7.514380832E0
2.090332031E3,7.757985398E0
2.091796875E3,7.204236418E0
2.093261719E3,7.550427193E0
2.094726562E3,4.403325433E0
2.096191406E3,6.951600459E0
2.097656250E3,2.470532552E0
2.099121094E3,8.604772638E0
2.100585938E3,7.820760755E0
2.102050781E3,9.567304849E0
2.103515625E3,6.519527540E0
2.104980469E3,8.224264554E0
2.106445312E3,4.600654887E0
2.107910156E3,8.813111884E0
2.109375000E3,5.836054882E0
2.110839844E3,8.650938414E0
2.112304688E3,6.837772295E0
2.113769531E3,7.774638105E0
2.115234375E3,3.860099620E0
2.116699219E3,6.662387989E0
2.118164062E3,6.516526141E0
2.119628906E3,8.981791799E0
2.121093750E3,9.831172660E0
2.122558594E3,7.462840671E0
2.124023438E3,5.233293688E0
2.125488281E3,9.297502446E0
2.126953125E3,4.603365738E0
2.128417969E3,7.385668888E0
2.129882812E3,8.952490349E0
2.131347656E3,9.505340100E0
2.132812500E3,8.930361047E0
2.134277344E3,7.236869178E0
2.135742188E3,7.159616811E0
2.137207031E3,5.636950505E0
2.138671875E3,7.290445848E0
2.140136719E3,9.242762877E0
2.141601562E3,1.029593852E1
2.143066406E3,5.554565009E0
2.144531250E3,5.832372770E0
2.145996094E3,4.139722384E0
2.147460938E3,6.137384822E0
2.148925781E3,4.645244068E0
2.150390625E3,1.126836169E1
2.151855469E3,8.842164524E0
2.153320312E3,8.830363623E0
2.154785156E3,4.063929978E0
2.156250000E3,8.628542093E0
2.157714844E3,7.113818595E0
2.159179688E3,8.303002620E0
2.160644531E3,6.178141076E0
2.162109375E3,1.012525222E1
2.163574219E3,5.187068087E0
2.165039062E3,1.001575853E1
2.166503906E3,8.518891730E0
2.167968750E3,5.030174174E0
2.169433594E3,8.422730523E0
2.170898438E3,6.221020681E0
2.172363281E3,9.744107247E0
2.173828125E3,7.521117651E0
2.175292969E3,7.440829660E0
2.176757812E3,7.015073510E0
2.178222656E3,7.971436277E0
2.179687500E3,1.008704018E1
2.181152344E3,9.466615446E0
2.182617188E3,3.637466205E0
2.184082031E3,1.085608614E1
2.185546875E3,4.739075955E0
2.187011719E3,9.492535536E0
2.188476562E3,5.077214276E0
2.189941406E3,1.047638891E1
2.191406250E3,6.892387008E0
2.192871094E3,8.259443484E0
2.194335938E3,6.631707661E0
2.195800781E3,6.486930529E0
2.197265625E3,6.508549664E0
2.198730469E3,1.055528265E1
2.200195312E3,7.222114040E0
2.201660156E3,7.274156521E0
2.203125000E3,7.490740927E0
2.204589844E3,7.037735360E0
2.206054688E3,4.039720488E0
2.207519531E3,9.645593648E0
2.208984375E3,7.772295174E0
2.210449219E3,5.583587255E0
2.211914062E3,6.696852736E0
2.213378906E3,6.931959079E0
2.214843750E3,7.822988879E0
2.216308594E3,7.046548245E0
2.217773438E3,1.455889850E1
2.219238281E3,5.670253390E0
2.220703125E3,9.920104028E0
2.222167969E3,3.223791252E0
2.223632812E3,4.007957697E0
2.225097656E3,1.510761755E1
2.226562500E3,1.409691899E1
2.228027344E3,1.671255640E1
2.229492188E3,1.387570985E1
2.230957031E3,7.795414846E0
2.232421875E3,9.858501098E0
2.233886719E3,1.923471528E0
2.235351562E3,7.753052830E0
2.236816406E3,8.873444354E0
2.238281250E3,1.458421470E1
2.239746094E3,9.446848795E0
2.241210938E3,9.350254909E0
2.242675781E3,9.965749718E0
2.244140625E3,6.123803151E0
2.245605469E3,5.527963649E0
2.247070312E3,8.010262678E0
2.248535156E3,1.515003358E1
2.250000000E3,7.303767344E0
2.251464844E3,1.428885969E1
2.252929688E3,3.778737016E0
2.254394531E3,1.084779988E1
2.255859375E3,3.371108965E0
2.257324219E3,1.416807089E1
2.258789062E3,4.503260076E0
2.260253906E3,1.946039834E1
2.261718750E3,7.694080184E0
2.263183594E3,2.408911144E1
2.264648438E3,1.219123268E1
2.266113281E3,2.846055308E1
2.267578125E3,3.128212229E1
2.269042969E3,1.790203343E1
2.270507812E3,7.547130608E1
2.271972656E3,7.682267367E1
2.273437500E3,1.107390006E1
2.274902344E3,9.151261311E1
2.276367188E3,1.835009963E2
2.277832031E3,2.138985781E2
2.279296875E3,1.488873388E2
2.280761719E3,3.210627392E1
2.282226562E3,4.502808259E1
2.283691406E3,2.920634908E1
2.285156250E3,1.071151232E1
2.286621094E3,1.381907267E1
2.288085938E3,2.329379794E1
2.289550781E3,1.042873098E1
2.291015625E3,2.227099919E1
2.292480469E3,1.688786142E1
2.293945312E3,1.042631814E1
2.295410156E3,1.229015571E1
2.296875000E3,1.016480168E1
2.298339844E3,8.781007343E0
2.299804688E3,1.475582310E1
2.301269531E3,1.464730217E1
2.302734375E3,4.004610108E0
2.304199219E3,1.118015324E1
2.305664062E3,2.873095243E0
2.307128906E3,1.736339641E1
2.308593750E3,5.455587798E0
2.310058594E3,1.507142022E1
2.311523438E3,3.100653259E0
2.312988281E3,1.196476824E1
2.314453125E3,1.263329438E0
2.315917969E3,1.074474344E1
2.317382812E3,1.053284816E0
2.318847656E3,9.955459875E0
2.320312500E3,4.957158975E0
2.321777344E3,9.576036415E0
2.323242188E3,4.817524557E0
2.324707031E3,4.115123504E0
2.326171875E3,3.618614794E0
2.327636719E3,9.442937830E0
2.329101562E3,1.087301316E1
2.330566406E3,1.041711515E1
2.332031250E3,7.681147619E0
2.333496094E3,5.011327972E0
2.334960938E3,4.438722887E0
2.336425781E3,4.198527004E0
2.337890625E3,7.426193802E0
2.339355469E3,6.975778747E0
2.340820312E3,8.184353925E0
2.342285156E3,2.668674535E0
2.343750000E3,8.067170543E0
2.345214844E3,2.260514631E0
2.346679688E3,9.130264679E0
2.348144531E3,3.940863628E0
2.349609375E3,7.927719575E0
2.351074219E3,4.763277652E0
